Unnamed: 0,EDA,TEMP,listen,stay,talk,Current Time,M,F,IBI,neutral,happy,sad,surprise,disqust,fear,angry
0,0.0462720693922947,0.7550561797752815,1,0,0,2020-08-27 16:40:31.250,1,0,0.4672844111919403,1,0,0,0,0,0,0
1,0.0440302951233505,0.7550561797752815,1,0,0,2020-08-27 16:40:31.500,1,0,0.4675785601139068,1,0,0,0,0,0,0
2,0.0487326147497456,0.7550561797752815,1,0,0,2020-08-27 16:40:31.750,1,0,0.4669615924358368,1,0,0,0,0,0,0
3,0.0490606647065311,0.7640449438202248,1,0,0,2020-08-27 16:40:32.000,1,0,0.4660812318325043,1,0,0,0,0,0,0
4,0.049935535708609,0.7640449438202248,1,0,0,2020-08-27 16:40:32.250,1,0,0.4659664928913116,1,0,0,0,0,0,0
5,0.0480217687260605,0.7640449438202248,1,0,0,2020-08-27 16:40:32.500,1,0,0.4662174582481384,1,0,0,0,0,0,0
6,0.0475296937908822,0.7640449438202248,1,0,0,2020-08-27 16:40:32.750,1,0,0.4662819802761078,1,0,0,0,0,0,0
7,0.0470922796250382,0.7685393258426974,1,0,0,2020-08-27 16:40:33.000,1,0,0.4659212231636047,1,0,0,0,0,0,0
8,0.047037576185314,0.7685393258426974,1,0,0,2020-08-27 16:40:33.250,1,0,0.4659284055233001,1,0,0,0,0,0,0
9,0.0455066052696651,0.7685393258426974,1,0,0,2020-08-27 16:40:37.000,1,0,0.4661290645599365,1,0,0,0,0,0,0
10,0.0455612660389994,0.7685393258426974,1,0,0,2020-08-27 16:40:37.250,1,0,0.4661218822002411,1,0,0,0,0,0,0
11,0.0458893586661748,0.7685393258426974,1,0,0,2020-08-27 16:40:37.500,1,0,0.4660788774490356,1,0,0,0,0,0,0
12,0.0462174086229603,0.7685393258426974,1,0,0,2020-08-27 16:40:37.750,1,0,0.4660359025001526,1,0,0,0,0,0,0
13,0.0469829154159797,0.7685393258426974,1,0,0,2020-08-27 16:40:38.000,1,0,0.465935617685318,1,0,0,0,0,0,0
14,0.0473656688124894,0.7685393258426974,1,0,0,2020-08-27 16:40:38.250,1,0,0.4658854007720947,1,0,0,0,0,0,0
15,0.0488966397281384,0.7730337078651681,1,0,0,2020-08-27 16:40:40.250,1,0,0.465267151594162,1,0,0,0,0,0,0
16,0.0483498613532359,0.7730337078651681,1,0,0,2020-08-27 16:40:40.500,1,0,0.4653387665748596,1,0,0,0,0,0,0
17,0.047912425852197,0.7730337078651681,1,0,0,2020-08-27 16:40:40.671,1,0,0.3448275862068966,1,0,0,0,0,0,0
18,0.0474749903511581,0.7730337078651681,1,0,0,2020-08-27 16:40:40.750,1,0,0.4654533565044403,1,0,0,0,0,0,0
19,0.0408042856432699,0.7640449438202248,1,0,0,2020-08-27 16:40:41.000,1,0,0.4671637117862701,1,0,0,0,0,0,0
20,0.0455066052696651,0.7640449438202248,1,0,0,2020-08-27 16:40:41.250,1,0,0.4665472209453583,1,0,0,0,0,0,0
21,0.0444130485198601,0.7640449438202248,1,0,0,2020-08-27 16:40:41.500,1,0,0.4666905701160431,1,0,0,0,0,0,0
22,0.0347349774092288,0.7640449438202248,1,0,0,2020-08-27 16:40:41.750,1,0,0.4679591953754425,1,0,0,0,0,0,0
23,0.0342975632433848,0.7730337078651681,1,0,0,2020-08-27 16:40:42.000,1,0,0.4671795964241028,1,0,0,0,0,0,0
24,0.0369767943485628,0.7730337078651681,1,0,0,2020-08-27 16:40:42.250,1,0,0.4668287336826324,1,0,0,0,0,0,0
25,0.0424446207679774,0.7730337078651681,1,0,0,2020-08-27 16:40:42.500,1,0,0.4661124646663666,1,0,0,0,0,0,0
26,0.0431554241212726,0.7730337078651681,1,0,0,2020-08-27 16:40:42.750,1,0,0.4660193622112274,1,0,0,0,0,0,0
27,0.0445770734982529,0.7797752808988765,1,0,0,2020-08-27 16:40:43.000,1,0,0.4652071297168731,1,0,0,0,0,0,0
28,0.0452332160822138,0.7797752808988765,1,0,0,2020-08-27 16:40:43.250,1,0,0.4651212394237518,1,0,0,0,0,0,0
29,0.0450691484334313,0.7797752808988765,1,0,0,2020-08-27 16:40:43.500,1,0,0.4651427567005157,1,0,0,0,0,0,0
30,0.0463267728320188,0.7797752808988765,1,0,0,2020-08-27 16:40:43.750,1,0,0.4649780690670013,1,0,0,0,0,0,0
31,0.0459440194355091,0.7865168539325849,1,0,0,2020-08-27 16:40:44.000,1,0,0.4644033014774322,1,0,0,0,0,0,0
32,0.0457252910173922,0.7865168539325849,1,0,0,2020-08-27 16:40:44.250,1,0,0.4644319117069244,1,0,0,0,0,0,0
33,0.0459440194355091,0.7865168539325849,1,0,0,2020-08-27 16:40:44.500,1,0,0.4644033014774322,1,0,0,0,0,0,0
34,0.0456706302480579,0.7865168539325849,1,0,0,2020-08-27 16:40:44.750,1,0,0.4644391238689422,1,0,0,0,0,0,0
35,0.0452878768515482,0.7910112359550556,1,0,0,2020-08-27 16:40:45.000,1,0,0.4640730917453766,1,0,0,0,0,0,0
36,0.0426633065157045,0.7910112359550556,1,0,0,2020-08-27 16:40:45.250,1,0,0.4644164443016052,1,0,0,0,0,0,0
37,0.0371408193269556,0.7910112359550556,1,0,0,2020-08-27 16:40:45.500,1,0,0.4651387631893158,1,0,0,0,0,0,0
38,0.0427726707247629,0.7910112359550556,1,0,0,2020-08-27 16:40:45.750,1,0,0.4644021689891815,1,0,0,0,0,0,0
39,0.0463267728320188,0.7910112359550556,1,0,0,2020-08-27 16:40:46.000,1,0,0.4639372527599334,1,0,0,0,0,0,0
40,0.0457252910173922,0.7910112359550556,1,0,0,2020-08-27 16:40:46.250,1,0,0.4640159010887146,1,0,0,0,0,0,0
41,0.0253160009054656,0.7797752808988765,0,0,1,2020-08-27 16:40:49.250,1,0,0.5013116002082825,1,0,0,0,0,0,0
42,0.0249332475089559,0.7797752808988765,0,0,1,2020-08-27 16:40:49.500,1,0,0.5013278126716614,1,0,0,0,0,0,0
43,0.0242224441556607,0.7797752808988765,0,0,1,2020-08-27 16:40:49.750,1,0,0.5013578534126282,1,0,0,0,0,0,0
44,0.0182078393613437,0.775280898876404,0,0,1,2020-08-27 16:40:50.000,1,0,0.5017549991607666,1,0,0,0,0,0,0
45,0.0,0.775280898876404,0,0,1,2020-08-27 16:40:50.250,1,0,0.502525269985199,1,0,0,0,0,0,0
46,0.0304010739283704,0.775280898876404,0,0,1,2020-08-27 16:40:50.500,1,0,0.5012391209602356,1,0,0,0,0,0,0
47,0.0297016635691519,0.775280898876404,0,0,1,2020-08-27 16:40:50.750,1,0,0.5012686848640442,1,0,0,0,0,0,0
48,0.0271317540026425,0.7730337078651681,0,0,1,2020-08-27 16:40:51.000,1,0,0.5014487504959106,1,0,0,0,0,0,0
49,0.025272733130208,0.7730337078651681,0,0,1,2020-08-27 16:40:51.250,1,0,0.5015273690223694,1,0,0,0,0,0,0
50,0.0249446405030326,0.7730337078651681,0,0,1,2020-08-27 16:40:51.500,1,0,0.5015413165092468,1,0,0,0,0,0,0
51,0.0196408390620109,0.7730337078651681,0,0,1,2020-08-27 16:40:51.750,1,0,0.5017656683921814,1,0,0,0,0,0,0
52,0.0,0.7730337078651681,1,0,0,2020-08-27 16:40:52.000,1,0,0.4716677963733673,1,0,0,0,0,0,0
53,0.0236870587748349,0.775280898876404,1,0,0,2020-08-27 16:40:53.000,1,0,0.4683597087860107,1,0,0,0,0,0,0
54,0.0215546060445594,0.775280898876404,1,0,0,2020-08-27 16:40:53.250,1,0,0.4686387479305267,1,0,0,0,0,0,0
55,0.0216092668138937,0.775280898876404,1,0,0,2020-08-27 16:40:53.500,1,0,0.4686316251754761,1,0,0,0,0,0,0
56,0.0224294343762474,0.775280898876404,0,0,1,2020-08-27 16:40:53.750,1,0,0.5015763640403748,1,0,0,0,0,0,0
57,0.0385595244470397,0.7797752808988765,0,0,1,2020-08-27 16:40:54.000,1,0,0.5007514357566833,1,0,0,0,0,0,0
58,0.0430431156553179,0.7797752808988765,0,0,1,2020-08-27 16:40:54.250,1,0,0.5005617141723633,1,0,0,0,0,0,0
59,0.050205980639164,0.7797752808988765,0,0,1,2020-08-27 16:40:54.500,1,0,0.5002588033676147,1,0,0,0,0,0,0
60,0.0431554241212726,0.7797752808988765,0,0,1,2020-08-27 16:40:54.750,1,0,0.500557005405426,1,0,0,0,0,0,0
61,0.0621287702756357,0.7865168539325849,0,0,1,2020-08-27 16:40:55.000,1,0,0.4995411336421966,1,0,0,0,0,0,0
62,0.0448546870542944,0.7865168539325849,0,0,1,2020-08-27 16:40:55.250,1,0,0.5002714395523071,1,0,0,0,0,0,0
63,0.0540363735203775,0.775280898876404,1,0,0,2020-08-27 16:40:56.750,1,0,0.464385062456131,1,0,0,0,0,0,0
64,0.0475843545602165,0.775280898876404,1,0,0,2020-08-27 16:40:57.000,1,0,0.4652304053306579,1,0,0,0,0,0,0
65,0.0491153681462553,0.775280898876404,1,0,0,2020-08-27 16:40:57.250,1,0,0.4650298655033111,1,0,0,0,0,0,0
66,0.0501542214563361,0.775280898876404,1,0,0,2020-08-27 16:40:57.500,1,0,0.4648937284946441,1,0,0,0,0,0,0
67,0.0533802736068064,0.775280898876404,1,0,0,2020-08-27 16:40:57.750,1,0,0.4644710123538971,1,0,0,0,0,0,0
68,0.0560594620415946,0.7797752808988765,1,0,0,2020-08-27 16:40:58.000,1,0,0.4637033641338348,1,0,0,0,0,0,0
69,0.0608164851077139,0.7797752808988765,1,0,0,2020-08-27 16:40:58.250,1,0,0.4630802273750305,1,0,0,0,0,0,0
70,0.0656828297125018,0.7797752808988765,1,0,0,2020-08-27 16:40:58.500,1,0,0.4624426960945129,1,0,0,0,0,0,0
71,0.0706628055653282,0.7797752808988765,1,0,0,2020-08-27 16:40:58.750,1,0,0.4617902040481567,1,0,0,0,0,0,0
72,0.0743808899805871,0.7797752808988765,1,0,0,2020-08-27 16:40:59.000,1,0,0.4613030254840851,1,0,0,0,0,0,0
73,0.0750917360042721,0.7797752808988765,1,0,0,2020-08-27 16:40:59.250,1,0,0.4612098634243011,1,0,0,0,0,0,0
74,0.0744355934203112,0.7797752808988765,1,0,0,2020-08-27 16:40:59.500,1,0,0.461295872926712,1,0,0,0,0,0,0
75,0.0727405548558796,0.7797752808988765,1,0,0,2020-08-27 16:40:59.750,1,0,0.4615179598331451,1,0,0,0,0,0,0
76,0.0695692061451335,0.7797752808988765,1,0,0,2020-08-27 16:41:00.000,1,0,0.4619334638118744,1,0,0,0,0,0,0
