Unnamed: 0,EDA,TEMP,listen,stay,talk,Current Time,M,F,IBI,neutral,happy,sad,surprise,disqust,fear,angry
0,0.5649135681446655,0.6557377049180317,1,0,0,2020-09-17 10:18:05.500,0,1,0.4174519181251526,1,0,0,0,0,0,0
1,0.5649135681446655,0.6557377049180317,1,0,0,2020-09-17 10:18:05.609,0,1,0.3055555555555554,1,0,0,0,0,0,0
2,0.5649135681446655,0.6557377049180317,1,0,0,2020-09-17 10:18:05.750,0,1,0.4174519181251526,1,0,0,0,0,0,0
3,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:06.000,0,1,0.4165040254592895,1,0,0,0,0,0,0
4,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:06.250,0,1,0.4165040254592895,1,0,0,0,0,0,0
5,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:06.343,0,1,0.3888888888888889,1,0,0,0,0,0,0
6,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:06.500,0,1,0.4165040254592895,1,0,0,0,0,0,0
7,0.5614031724995278,0.6721311475409841,1,0,0,2020-09-17 10:18:06.750,0,1,0.4160082936286926,1,0,0,0,0,0,0
8,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:07.000,0,1,0.4162558913230896,1,0,0,0,0,0,0
9,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:07.078,0,1,0.3888888888888889,1,0,0,0,0,0,0
10,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:07.250,0,1,0.4162558913230896,1,0,0,0,0,0,0
11,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:07.500,0,1,0.4167530536651611,1,0,0,0,0,0,0
12,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:07.750,0,1,0.4165040254592895,0,1,0,0,0,0,0
13,0.5666673968581686,0.6639344262295062,1,0,0,2020-09-17 10:18:07.828,0,1,0.4166666666666666,0,1,0,0,0,0,0
14,0.5649135681446655,0.6557377049180317,1,0,0,2020-09-17 10:18:08.000,0,1,0.4174519181251526,0,1,0,0,0,0,0
15,0.5684212255716715,0.6557377049180317,1,0,0,2020-09-17 10:18:08.250,0,1,0.4176980257034302,0,1,0,0,0,0,0
16,0.5684212255716715,0.6557377049180317,1,0,0,2020-09-17 10:18:08.500,0,1,0.4176980257034302,0,1,0,0,0,0,0
17,0.5701764233942405,0.6557377049180317,1,0,0,2020-09-17 10:18:08.546,0,1,0.361111111111111,0,1,0,0,0,0,0
18,0.5719316212168094,0.6557377049180317,1,0,0,2020-09-17 10:18:08.750,0,1,0.4179449677467346,0,1,0,0,0,0,0
19,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:09.000,0,1,0.4162558913230896,0,1,0,0,0,0,0
20,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:09.250,0,1,0.4162558913230896,0,1,0,0,0,0,0
21,0.5666673968581686,0.6721311475409841,1,0,0,2020-09-17 10:18:09.281,0,1,0.3888888888888889,0,1,0,0,0,0,0
22,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:09.500,0,1,0.4165040254592895,0,1,0,0,0,0,0
23,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:09.750,0,1,0.4167530536651611,0,1,0,0,0,0,0
24,0.5543878576455158,0.6721311475409841,1,0,0,2020-09-17 10:18:10.000,0,1,0.4155155420303345,0,1,0,0,0,0,0
25,0.5578955150725218,0.6721311475409841,1,0,0,2020-09-17 10:18:10.078,0,1,0.4999999999999999,0,1,0,0,0,0,0
26,0.5614031724995278,0.6721311475409841,1,0,0,2020-09-17 10:18:10.250,0,1,0.4160082936286926,0,1,0,0,0,0,0
27,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:10.500,0,1,0.4167530536651611,0,1,0,0,0,0,0
28,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:10.750,0,1,0.4167530536651611,0,1,0,0,0,0,0
29,0.5684225946807375,0.6721311475409841,1,0,0,2020-09-17 10:18:10.843,0,1,0.4444444444444443,0,1,0,0,0,0,0
30,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:11.000,0,1,0.4162558913230896,0,1,0,0,0,0,0
31,0.5614031724995278,0.6721311475409841,1,0,0,2020-09-17 10:18:11.250,0,1,0.4160082936286926,0,1,0,0,0,0,0
32,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:11.500,0,1,0.4167530536651611,0,1,0,0,0,0,0
33,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:11.562,0,1,0.361111111111111,0,1,0,0,0,0,0
34,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:11.750,0,1,0.4167530536651611,0,1,0,0,0,0,0
35,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:12.000,0,1,0.4167530536651611,0,1,0,0,0,0,0
36,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:12.250,0,1,0.4162558913230896,0,1,0,0,0,0,0
37,0.5666673968581686,0.6721311475409841,1,0,0,2020-09-17 10:18:12.312,0,1,0.4166666666666666,0,1,0,0,0,0,0
38,0.5684212255716715,0.6721311475409841,1,0,0,2020-09-17 10:18:12.500,0,1,0.4165040254592895,0,1,0,0,0,0,0
39,0.5649135681446655,0.6721311475409841,1,0,0,2020-09-17 10:18:12.750,0,1,0.4162558913230896,0,1,0,0,0,0,0
40,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:13.000,0,1,0.4167530536651611,0,1,0,0,0,0,0
41,0.5666673968581686,0.6721311475409841,1,0,0,2020-09-17 10:18:13.109,0,1,0.4999999999999999,0,1,0,0,0,0,0
42,0.5614031724995278,0.6721311475409841,1,0,0,2020-09-17 10:18:13.250,0,1,0.4160082936286926,0,1,0,0,0,0,0
43,0.5614031724995278,0.6721311475409841,1,0,0,2020-09-17 10:18:13.500,0,1,0.4160082936286926,0,1,0,0,0,0,0
44,0.5719316212168094,0.6721311475409841,1,0,0,2020-09-17 10:18:13.750,0,1,0.4167530536651611,0,1,0,0,0,0,0
45,0.5719316212168094,0.6639344262295062,1,0,0,2020-09-17 10:18:13.890,0,1,0.4722222222222222,0,1,0,0,0,0,0
46,0.5719316212168094,0.6557377049180317,1,0,0,2020-09-17 10:18:14.000,0,1,0.4179449677467346,0,1,0,0,0,0,0
47,0.5614031724995278,0.6557377049180317,1,0,0,2020-09-17 10:18:14.250,0,1,0.4172064065933227,0,1,0,0,0,0,0
48,0.5649135681446655,0.6557377049180317,1,0,0,2020-09-17 10:18:14.500,0,1,0.4174519181251526,0,1,0,0,0,0,0
49,0.5684225946807375,0.6557377049180317,1,0,0,2020-09-17 10:18:14.609,0,1,0.361111111111111,0,1,0,0,0,0,0
50,0.5719316212168094,0.6557377049180317,1,0,0,2020-09-17 10:18:14.750,0,1,0.4179449677467346,0,1,0,0,0,0,0
51,0.5719316212168094,0.688524590163933,1,0,0,2020-09-17 10:18:15.000,0,1,0.415557324886322,0,1,0,0,0,0,0
52,0.5649135681446655,0.688524590163933,1,0,0,2020-09-17 10:18:15.250,0,1,0.4150559306144714,0,1,0,0,0,0,0
53,0.5649135681446655,0.688524590163933,1,0,0,2020-09-17 10:18:15.343,0,1,0.3888888888888889,0,1,0,0,0,0,0
54,0.5649135681446655,0.688524590163933,1,0,0,2020-09-17 10:18:15.500,0,1,0.4150559306144714,0,1,0,0,0,0,0
55,0.5684212255716715,0.688524590163933,1,0,0,2020-09-17 10:18:15.750,0,1,0.4153061509132385,0,1,0,0,0,0,0
56,0.5754392786438154,0.6721311475409841,1,0,0,2020-09-17 10:18:16.000,0,1,0.4170026779174804,0,1,0,0,0,0,0
