Unnamed: 0,EDA,TEMP,listen,stay,talk,Current Time,M,F,IBI,neutral,happy,sad,surprise,disqust,fear,angry
0,0.6812602604995007,0.2041884816753914,1,0,0,2020-08-25 17:48:27.250,0,1,0.397934228181839,1,0,0,0,0,0,0
1,0.6827808377480529,0.2041884816753914,1,0,0,2020-08-25 17:48:27.500,0,1,0.3979660272598266,1,0,0,0,0,0,0
2,0.6836931128952214,0.2041884816753914,1,0,0,2020-08-25 17:48:27.750,0,1,0.3979850709438324,1,0,0,0,0,0,0
3,0.6833890211794984,0.2041884816753914,1,0,0,2020-08-25 17:48:28.000,0,1,0.3979787230491638,1,0,0,0,0,0,0
4,0.6837691803253788,0.2041884816753914,1,0,0,2020-08-25 17:48:28.250,0,1,0.3979865908622741,1,0,0,0,0,0,0
5,0.6842253475664475,0.2041884816753914,1,0,0,2020-08-25 17:48:28.500,0,1,0.3979961276054382,1,0,0,0,0,0,0
6,0.6846054473773588,0.2041884816753914,1,0,0,2020-08-25 17:48:28.750,0,1,0.3980040848255157,1,0,0,0,0,0,0
7,0.6839972639459131,0.1937172774869076,1,0,0,2020-08-25 17:48:29.000,0,1,0.3955678045749664,1,0,0,0,0,0,0
8,0.6837691803253788,0.1937172774869076,1,0,0,2020-08-25 17:48:29.250,0,1,0.3955629467964172,1,0,0,0,0,0,0
9,0.6842253475664475,0.1937172774869076,1,0,0,2020-08-25 17:48:29.500,0,1,0.3955725431442261,1,0,0,0,0,0,0
10,0.6845294392821702,0.1937172774869076,1,0,0,2020-08-25 17:48:29.750,0,1,0.3955789804458618,1,0,0,0,0,0,0
11,0.6847575822376736,0.1937172774869076,1,0,0,2020-08-25 17:48:30.000,0,1,0.3955836892127991,1,0,0,0,0,0,0
12,0.6856698573848421,0.1937172774869076,1,0,0,2020-08-25 17:48:30.250,0,1,0.3956028819084167,1,0,0,0,0,0,0
13,0.6877986180648399,0.1937172774869076,1,0,0,2020-08-25 17:48:30.500,0,1,0.3956474661827087,1,0,0,0,0,0,0
14,0.6881787772107201,0.1937172774869076,1,0,0,2020-08-25 17:48:30.750,0,1,0.3956553936004638,1,0,0,0,0,0,0
15,0.6884829282614119,0.1937172774869076,1,0,0,2020-08-25 17:48:31.000,0,1,0.3956618309020996,1,0,0,0,0,0,0
16,0.6877986180648399,0.1937172774869076,1,0,0,2020-08-25 17:48:31.250,0,1,0.3956474661827087,1,0,0,0,0,0,0
17,0.6893191953133919,0.1937172774869076,1,0,0,2020-08-25 17:48:31.500,0,1,0.3956792950630188,1,0,0,0,0,0,0
18,0.6888630280723231,0.1937172774869076,1,0,0,2020-08-25 17:48:31.750,0,1,0.3956697583198547,1,0,0,0,0,0,0
19,0.6889390361675117,0.2041884816753914,1,0,0,2020-08-25 17:48:32.000,0,1,0.3980944156646728,1,0,0,0,0,0,0
20,0.688330793401097,0.2041884816753914,1,0,0,2020-08-25 17:48:32.250,0,1,0.3980817794799804,1,0,0,0,0,0,0
21,0.6886349444517887,0.2041884816753914,1,0,0,2020-08-25 17:48:32.500,0,1,0.3980880677700043,1,0,0,0,0,0,0
22,0.6887109525469772,0.2041884816753914,1,0,0,2020-08-25 17:48:32.750,0,1,0.3980896770954132,1,0,0,0,0,0,0
23,0.6885589363566004,0.2041884816753914,1,0,0,2020-08-25 17:48:33.000,0,1,0.3980864882469177,1,0,0,0,0,0,0
24,0.6887870199771347,0.2041884816753914,1,0,0,2020-08-25 17:48:33.250,0,1,0.3980913162231445,1,0,0,0,0,0,0
25,0.6894712708387378,0.2041884816753914,1,0,0,2020-08-25 17:48:33.500,0,1,0.3981055319309234,1,0,0,0,0,0,0
26,0.6895473382688951,0.2041884816753914,1,0,0,2020-08-25 17:48:33.750,0,1,0.39810711145401,1,0,0,0,0,0,0
27,0.6902315297955294,0.2041884816753914,1,0,0,2020-08-25 17:48:34.000,0,1,0.3981213569641113,1,0,0,0,0,0,0
28,0.6922842823803386,0.2041884816753914,1,0,0,2020-08-25 17:48:34.250,0,1,0.3981640338897705,1,0,0,0,0,0,0
29,0.6962377120246112,0.2041884816753914,1,0,0,2020-08-25 17:48:34.500,0,1,0.398246169090271,1,0,0,0,0,0,0
30,0.6975302056526289,0.2041884816753914,1,0,0,2020-08-25 17:48:34.625,0,1,0.75,1,0,0,0,0,0,0
31,0.6988226992806466,0.2041884816753914,1,0,0,2020-08-25 17:48:34.750,0,1,0.3982997536659241,1,0,0,0,0,0,0
32,0.7002671497640723,0.2041884816753914,1,0,0,2020-08-25 17:48:35.000,0,1,0.3983296751976013,1,0,0,0,0,0,0
33,0.7004952927195757,0.2041884816753914,1,0,0,2020-08-25 17:48:35.250,0,1,0.3983344137668609,1,0,0,0,0,0,0
34,0.7006853426250312,0.2041884816753914,1,0,0,2020-08-25 17:48:35.359,0,1,0.7083333333333333,1,0,0,0,0,0,0
35,0.7008753925304869,0.2041884816753914,1,0,0,2020-08-25 17:48:35.500,0,1,0.3983421921730041,1,0,0,0,0,0,0
36,0.7020158699681277,0.2041884816753914,1,0,0,2020-08-25 17:48:35.750,0,1,0.39836585521698,1,0,0,0,0,0,0
37,0.7036884634070566,0.1937172774869076,1,0,0,2020-08-25 17:48:36.000,0,1,0.3959789872169494,1,0,0,0,0,0,0
38,0.7041446306481254,0.1937172774869076,1,0,0,2020-08-25 17:48:36.109,0,1,0.75,1,0,0,0,0,0,0
39,0.704600797889194,0.1937172774869076,1,0,0,2020-08-25 17:48:36.250,0,1,0.3959979116916656,1,0,0,0,0,0,0
40,0.7051329732254513,0.1937172774869076,1,0,0,2020-08-25 17:48:36.500,0,1,0.3960089683532715,1,0,0,0,0,0,0
41,0.7053610568459856,0.1937172774869076,1,0,0,2020-08-25 17:48:36.750,0,1,0.3960137069225311,1,0,0,0,0,0,0
42,0.7052850487507972,0.1937172774869076,1,0,0,2020-08-25 17:48:36.796,0,1,0.5833333333333333,1,0,0,0,0,0,0
43,0.7052090406556087,0.1937172774869076,1,0,0,2020-08-25 17:48:37.000,0,1,0.3960106074810028,1,0,0,0,0,0,0
44,0.704600797889194,0.1937172774869076,1,0,0,2020-08-25 17:48:37.250,0,1,0.3959979116916656,1,0,0,0,0,0,0
45,0.7044867264114425,0.1937172774869076,1,0,0,2020-08-25 17:48:37.468,0,1,0.5416666666666665,1,0,0,0,0,0,0
46,0.7043726549336908,0.1937172774869076,1,0,0,2020-08-25 17:48:37.500,0,1,0.3959931433200836,1,0,0,0,0,0,0
47,0.7041446306481254,0.1937172774869076,1,0,0,2020-08-25 17:48:37.750,0,1,0.3959884345531463,1,0,0,0,0,0,0
48,0.7033083042611764,0.1937172774869076,1,0,0,2020-08-25 17:48:38.000,0,1,0.3959711194038391,1,0,0,0,0,0,0
49,0.702890141067702,0.1937172774869076,1,0,0,2020-08-25 17:48:38.125,0,1,0.5,1,0,0,0,0,0,0
50,0.7024719778742274,0.1937172774869076,1,0,0,2020-08-25 17:48:38.250,0,1,0.3959536850452423,1,0,0,0,0,0,0
51,0.7026240533995733,0.1937172774869076,1,0,0,2020-08-25 17:48:38.500,0,1,0.3959568440914154,1,0,0,0,0,0,0
52,0.7029281451152961,0.1937172774869076,1,0,0,2020-08-25 17:48:38.750,0,1,0.3959631323814392,1,0,0,0,0,0,0
53,0.7029661788303748,0.1989528795811495,1,0,0,2020-08-25 17:48:38.796,0,1,0.5416666666666665,1,0,0,0,0,0,0
54,0.7030042125454535,0.2041884816753914,1,0,0,2020-08-25 17:48:39.000,0,1,0.3983862400054931,1,0,0,0,0,0,0
55,0.7026240533995733,0.2041884816753914,1,0,0,2020-08-25 17:48:39.250,0,1,0.3983784317970276,1,0,0,0,0,0,0
56,0.7030042125454535,0.2041884816753914,1,0,0,2020-08-25 17:48:39.500,0,1,0.3983862400054931,1,0,0,0,0,0,0
57,0.7031182543557207,0.2041884816753914,1,0,0,2020-08-25 17:48:39.515,0,1,0.6666666666666665,1,0,0,0,0,0,0
58,0.7032322961659879,0.2041884816753914,1,0,0,2020-08-25 17:48:39.750,0,1,0.3983909785747528,1,0,0,0,0,0,0
59,0.7011035354859902,0.178010471204189,1,0,0,2020-08-25 17:48:40.000,0,1,0.3923001885414123,1,0,0,0,0,0,0
60,0.7022438942536932,0.178010471204189,1,0,0,2020-08-25 17:48:40.250,0,1,0.3923240900039673,1,0,0,0,0,0,0
61,0.7023579360639604,0.178010471204189,1,0,0,2020-08-25 17:48:40.265,0,1,0.75,1,0,0,0,0,0,0
62,0.7024719778742274,0.178010471204189,1,0,0,2020-08-25 17:48:40.500,0,1,0.3923289179801941,1,0,0,0,0,0,0
63,0.7027760695899502,0.178010471204189,1,0,0,2020-08-25 17:48:40.750,0,1,0.3923352062702179,1,0,0,0,0,0,0
64,0.7027760695899502,0.2041884816753914,1,0,0,2020-08-25 17:48:41.000,0,1,0.3983815312385559,1,0,0,0,0,0,0
65,0.7027760695899502,0.2041884816753914,1,0,0,2020-08-25 17:48:41.031,0,1,0.7916666666666665,1,0,0,0,0,0,0
66,0.7027760695899502,0.2041884816753914,1,0,0,2020-08-25 17:48:41.250,0,1,0.3983815312385559,1,0,0,0,0,0,0
67,0.704752814079571,0.2041884816753914,1,0,0,2020-08-25 17:48:41.500,0,1,0.3984224200248718,1,0,0,0,0,0,0
68,0.7102268209723958,0.2041884816753914,1,0,0,2020-08-25 17:48:41.750,0,1,0.398535281419754,1,0,0,0,0,0,0
