Unnamed: 0,EDA,TEMP,listen,stay,talk,Current Time,M,F,IBI,neutral,happy,sad,surprise,disqust,fear,angry
0,0.0,0.0487804878048834,1,0,0,2020-08-21 14:46:26.000,0,1,0.4623775780200958,1,0,0,0,0,0,0
1,0.0264121163846462,0.0487804878048834,1,0,0,2020-08-21 14:46:26.250,0,1,0.4623893201351166,1,0,0,0,0,0,0
2,0.0344084642828911,0.0487804878048834,1,0,0,2020-08-21 14:46:26.500,0,1,0.4623928368091583,1,0,0,0,0,0,0
3,0.0339237741007134,0.0487804878048834,1,0,0,2020-08-21 14:46:26.750,0,1,0.462392657995224,1,0,0,0,0,0,0
4,0.0346507148187357,0.0487804878048834,1,0,0,2020-08-21 14:46:27.000,0,1,0.4623929858207702,1,0,0,0,0,0,0
5,0.0346507148187357,0.0487804878048834,1,0,0,2020-08-21 14:46:27.250,0,1,0.4623929858207702,1,0,0,0,0,0,0
6,0.0344084642828911,0.0487804878048834,1,0,0,2020-08-21 14:46:27.500,0,1,0.4623928368091583,1,0,0,0,0,0,0
7,0.0351354050009134,0.0487804878048834,1,0,0,2020-08-21 14:46:27.750,0,1,0.462393194437027,1,0,0,0,0,0,0
8,0.0348931544650688,0.0243902439024381,1,0,0,2020-08-21 14:46:28.000,0,1,0.4624068439006805,1,0,0,0,0,0,0
9,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:28.250,0,1,0.4624067544937134,1,0,0,0,0,0,0
10,0.0351354050009134,0.0243902439024381,1,0,0,2020-08-21 14:46:28.500,0,1,0.4624069631099701,1,0,0,0,0,0,0
11,0.0348931544650688,0.0243902439024381,1,0,0,2020-08-21 14:46:28.750,0,1,0.4624068439006805,1,0,0,0,0,0,0
12,0.0353776555367579,0.0243902439024381,1,0,0,2020-08-21 14:46:29.000,0,1,0.4624070823192596,1,0,0,0,0,0,0
13,0.0353776555367579,0.0243902439024381,1,0,0,2020-08-21 14:46:29.250,0,1,0.4624070823192596,1,0,0,0,0,0,0
14,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:29.500,0,1,0.4624067544937134,1,0,0,0,0,0,0
15,0.0353776555367579,0.0243902439024381,1,0,0,2020-08-21 14:46:29.750,0,1,0.4624070823192596,1,0,0,0,0,0,0
16,0.0353776555367579,0.0487804878048834,1,0,0,2020-08-21 14:46:30.000,0,1,0.4623933136463165,1,0,0,0,0,0,0
17,0.0344084642828911,0.0487804878048834,1,0,0,2020-08-21 14:46:30.250,0,1,0.4623928368091583,1,0,0,0,0,0,0
18,0.0351354050009134,0.0487804878048834,1,0,0,2020-08-21 14:46:30.500,0,1,0.462393194437027,1,0,0,0,0,0,0
19,0.0353776555367579,0.0487804878048834,1,0,0,2020-08-21 14:46:30.750,0,1,0.4623933136463165,1,0,0,0,0,0,0
20,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:31.000,0,1,0.4624067544937134,1,0,0,0,0,0,0
21,0.0353776555367579,0.0243902439024381,1,0,0,2020-08-21 14:46:31.250,0,1,0.4624070823192596,1,0,0,0,0,0,0
22,0.0353776555367579,0.0243902439024381,1,0,0,2020-08-21 14:46:31.500,0,1,0.4624070823192596,1,0,0,0,0,0,0
23,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:31.750,0,1,0.4624067544937134,1,0,0,0,0,0,0
24,0.0351354050009134,0.0243902439024381,1,0,0,2020-08-21 14:46:32.000,0,1,0.4624069631099701,1,0,0,0,0,0,0
25,0.0351354050009134,0.0243902439024381,1,0,0,2020-08-21 14:46:32.250,0,1,0.4624069631099701,1,0,0,0,0,0,0
26,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:32.500,0,1,0.4624067544937134,1,0,0,0,0,0,0
27,0.0353776555367579,0.0243902439024381,1,0,0,2020-08-21 14:46:32.750,0,1,0.4624070823192596,1,0,0,0,0,0,0
28,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:33.000,0,1,0.4623930752277374,1,0,0,0,0,0,0
29,0.0346507148187357,0.0487804878048834,1,0,0,2020-08-21 14:46:33.250,0,1,0.4623929858207702,1,0,0,0,0,0,0
30,0.0351354050009134,0.0487804878048834,1,0,0,2020-08-21 14:46:33.500,0,1,0.462393194437027,1,0,0,0,0,0,0
31,0.0351354050009134,0.0487804878048834,1,0,0,2020-08-21 14:46:33.750,0,1,0.462393194437027,1,0,0,0,0,0,0
32,0.0341662137470465,0.0,1,0,0,2020-08-21 14:46:34.000,0,1,0.4624207317829132,1,0,0,0,0,0,0
33,0.0346507148187357,0.0,1,0,0,2020-08-21 14:46:34.250,0,1,0.4624209105968475,1,0,0,0,0,0,0
34,0.0346507148187357,0.0,1,0,0,2020-08-21 14:46:34.500,0,1,0.4624209105968475,1,0,0,0,0,0,0
35,0.0341662137470465,0.0,1,0,0,2020-08-21 14:46:34.750,0,1,0.4624207317829132,1,0,0,0,0,0,0
36,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:35.000,0,1,0.4624067544937134,1,0,0,0,0,0,0
37,0.0351354050009134,0.0243902439024381,1,0,0,2020-08-21 14:46:35.250,0,1,0.4624069631099701,1,0,0,0,0,0,0
38,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:35.500,0,1,0.4624066650867462,1,0,0,0,0,0,0
39,0.0341662137470465,0.0243902439024381,1,0,0,2020-08-21 14:46:35.750,0,1,0.4624065458774566,1,0,0,0,0,0,0
40,0.0348931544650688,0.0243902439024381,1,0,0,2020-08-21 14:46:36.000,0,1,0.4624068439006805,1,0,0,0,0,0,0
41,0.0339237741007134,0.0243902439024381,1,0,0,2020-08-21 14:46:36.250,0,1,0.4624064266681671,1,0,0,0,0,0,0
42,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:36.500,0,1,0.4624067544937134,1,0,0,0,0,0,0
43,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:36.750,0,1,0.4624066650867462,1,0,0,0,0,0,0
44,0.0341662137470465,0.0487804878048834,1,0,0,2020-08-21 14:46:37.000,0,1,0.4623927772045135,1,0,0,0,0,0,0
45,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:37.250,0,1,0.4623930752277374,1,0,0,0,0,0,0
46,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:37.500,0,1,0.4623930752277374,1,0,0,0,0,0,0
47,0.0341662137470465,0.0487804878048834,1,0,0,2020-08-21 14:46:37.750,0,1,0.4623927772045135,1,0,0,0,0,0,0
48,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:38.000,0,1,0.4623930752277374,1,0,0,0,0,0,0
49,0.0347719346419022,0.0487804878048834,1,0,0,2020-08-21 14:46:38.046,0,1,0.625,1,0,0,0,0,0,0
50,0.0346507148187357,0.0487804878048834,1,0,0,2020-08-21 14:46:38.250,0,1,0.4623929858207702,1,0,0,0,0,0,0
51,0.0341662137470465,0.0487804878048834,1,0,0,2020-08-21 14:46:38.500,0,1,0.4623927772045135,1,0,0,0,0,0,0
52,0.0341662137470465,0.0487804878048834,1,0,0,2020-08-21 14:46:38.734,0,1,0.5833333333333333,1,0,0,0,0,0,0
53,0.0341662137470465,0.0487804878048834,1,0,0,2020-08-21 14:46:38.750,0,1,0.4623927772045135,1,0,0,0,0,0,0
54,0.0351354050009134,0.0487804878048834,1,0,0,2020-08-21 14:46:39.000,0,1,0.462393194437027,1,0,0,0,0,0,0
55,0.0344084642828911,0.0487804878048834,1,0,0,2020-08-21 14:46:39.250,0,1,0.4623928368091583,1,0,0,0,0,0,0
56,0.0345295895508134,0.0487804878048834,1,0,0,2020-08-21 14:46:39.453,0,1,0.6666666666666665,1,0,0,0,0,0,0
57,0.0346507148187357,0.0487804878048834,1,0,0,2020-08-21 14:46:39.500,0,1,0.4623929858207702,1,0,0,0,0,0,0
58,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:39.750,0,1,0.4623930752277374,1,0,0,0,0,0,0
59,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:40.000,0,1,0.4624066650867462,1,0,0,0,0,0,0
60,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:40.250,0,1,0.4624066650867462,1,0,0,0,0,0,0
61,0.0346507148187357,0.0243902439024381,1,0,0,2020-08-21 14:46:40.500,0,1,0.4624067544937134,1,0,0,0,0,0,0
62,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:40.750,0,1,0.4624066650867462,1,0,0,0,0,0,0
63,0.0342873390149688,0.0243902439024381,1,0,0,2020-08-21 14:46:40.984,0,1,0.833333333333333,1,0,0,0,0,0,0
64,0.0341662137470465,0.0243902439024381,1,0,0,2020-08-21 14:46:41.000,0,1,0.4624065458774566,1,0,0,0,0,0,0
65,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:41.250,0,1,0.4624066650867462,1,0,0,0,0,0,0
66,0.0344084642828911,0.0243902439024381,1,0,0,2020-08-21 14:46:41.500,0,1,0.4624066650867462,1,0,0,0,0,0,0
67,0.0341661191918022,0.0243902439024381,1,0,0,2020-08-21 14:46:41.703,0,1,0.6666666666666665,1,0,0,0,0,0,0
68,0.0339237741007134,0.0243902439024381,1,0,0,2020-08-21 14:46:41.750,0,1,0.4624064266681671,1,0,0,0,0,0,0
69,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:42.000,0,1,0.4623930752277374,1,0,0,0,0,0,0
70,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:42.250,0,1,0.4623930752277374,1,0,0,0,0,0,0
71,0.0345296841060577,0.0487804878048834,1,0,0,2020-08-21 14:46:42.375,0,1,0.5416666666666665,1,0,0,0,0,0,0
72,0.0341662137470465,0.0487804878048834,1,0,0,2020-08-21 14:46:42.500,0,1,0.4623927772045135,1,0,0,0,0,0,0
73,0.0346507148187357,0.0487804878048834,1,0,0,2020-08-21 14:46:42.750,0,1,0.4623929858207702,1,0,0,0,0,0,0
74,0.0348931544650688,0.0487804878048834,1,0,0,2020-08-21 14:46:43.000,0,1,0.4623930752277374,1,0,0,0,0,0,0
75,0.0345296841060577,0.0487804878048834,1,0,0,2020-08-21 14:46:43.078,0,1,0.625,1,0,0,0,0,0,0
